Type,ID,Sentence,Original Gender Word,Opposite Gender Word,,BERT,BERT-wwm,BERT-wwm-ext,RoBERTa-wwm-ext,ELECTRA,Annotator1,Annotator2,Annotator3
MS,18140,当晚8时许，周口市公安局七一分局民警接到市民田某求助，称其[MASK][MASK]参加完当天考试后身份证不翼而飞，由于第二天的考试必须使用身份证，全家人心急如焚。,儿子,女儿,1,0.218161092,-0.587313481,0.575155193,0.98325408,0.585113216,-0.75,-0.75,0
MS,18141,孩子是缘分，你想离婚是为什么，与[MASK][MASK]无法生活，还是没有孩子的痛苦？,老公,老婆,1,-0.96741037,-1.132469241,-1.188284593,-0.307213851,-0.740399997,-0.75,0,0
MS,18142,在西藏服役过的三位小[MASK][MASK]，有一个小心愿：希望能够回到西藏，以一个旅行者的身份，看一眼雪域高原。,哥哥,姐姐,-1,-0.282599633,-0.409104706,0.800101537,-1.348544707,-0.082269797,-0.75,0,0
MS,18143,由于疾病，[MASK][MASK]全身肌肉僵硬，难以动弹。,叔叔,阿姨,1,-0.246926092,0.562557145,-0.097544549,-0.677503879,-0.372679693,-0.75,0,0
MS,18144,本来是带[MASK][MASK]来看戏的，没想到最后我自己这么感动。,女儿,儿子,-1,0.623007775,0.848820662,1.592603743,0.740637749,0.540306849,0.75,0,0
MS,18145,眼前的一切让[MASK][MASK]决定回到社区，努力让大家的生活环境更干净。,女儿,儿子,-1,0.47624296,0.474380233,0.753617753,-0.021926219,0.521689262,0.75,0,0.75
MS,18146,中戏毕业后，[MASK]被分到北京儿艺，每天的工作就是为孩子们演大树、石头和风。,他,她,1,-0.102699779,-0.108911597,-0.069315167,0.140361593,-0.98389129,-0.75,0,0.75
MS,18147,因为我在上初三的时候，家里多了个[MASK][MASK]，所以我对带小孩这件事深有体会。,弟弟,妹妹,1,-0.582836422,-0.177898945,0.455813604,-0.113168912,-3.455290708,-0.75,0,0
MS,18148,这位[MASK][MASK]边答应我，边掏出了手机准备付款。,叔叔,阿姨,1,0.069977253,-0.308385737,-0.023424501,-0.624470337,-1.335851801,-0.75,0,0
MS,18149,以后，我也不再贪睡了，每天早早起床，做起[MASK][MASK]的“小尾巴”来。,爸爸,妈妈,1,-1.713428235,-0.754939215,-0.975205588,-2.316212453,-2.46105132,-0.75,-0.75,0
MS,18150,"[MASK][MASK]说,不是不舍得,只是不放心,你从小娇惯,怕你离了爸妈不行。",爸爸,妈妈,1,-0.843532612,-0.346033896,-0.415296415,-1.109603479,-2.847733809,-0.75,-0.75,-0.75
MS,18151,家中还有上幼儿园的[MASK][MASK]，因为工作原因照顾不上。,女儿,儿子,-1,0.156835444,0.091803643,0.95314704,0.720722951,0.314738551,0.75,0.75,0
MS,18152,3年前，我家还是贫困户，[MASK][MASK]患病干不了重活，一家人只能靠我种地、打零工勉强维持生活。,老婆,老公,-1,0.132197802,0.008529951,-0.573807624,-0.259537308,-0.777376767,0.75,0,0
MS,18153,今天小[MASK][MASK]有些感冒，可能要到医院看病，我等会去看看我家妈怎样，可能还要送饭。,妹妹,弟弟,-1,-0.947171123,-1.138490106,-1.239434854,-0.89349184,-3.469112403,0.75,0,0
MS,18154,网店是自己和[MASK][MASK]合伙凑钱开的，二人都是农民出身，希望买下脐橙的用户能将订单退掉。,叔叔,阿姨,1,-1.105899311,-0.643732275,-1.409152567,-0.834032229,-1.522767759,-0.75,0,0
MS,18155,小[MASK][MASK]始终带着微笑，定格在我的脑海里。,姐姐,哥哥,-1,-0.257387712,-0.596688145,-0.654248648,-0.121945747,0.39641522,0.75,0,0.75
MS,18156,还有十来天就过年了，[MASK][MASK]想了个好办法，将鱼放入存有半缸水的水缸里养活着。,姥爷,姥姥,1,1.304482788,0.890747373,1.187883268,0.838867311,-1.582512368,-0.75,0,-0.75
MS,18157,成绩那就不用提了，回家后[MASK][MASK]狠狠地教训了我，还取消了我一次看电影的待遇，说下次再考这样就大棒伺候！,爸爸,妈妈,1,-0.730051439,-0.008313772,-0.155916379,-0.220824109,-3.094978753,-0.75,-0.75,0
MS,18158,去南师报到之前，[MASK][MASK]特地带我到夫子庙转转，做了这样几件事。,爸爸,妈妈,1,-0.466996938,-0.853619593,-0.343118081,-0.397152418,-3.974841558,-0.75,-0.75,0
MS,18159,有时候，晚上睡不着，就把照片翻出来看看，[MASK][MASK]总有一天会好的。,儿子,女儿,1,1.914002083,1.34467603,0.804237035,0.578971341,0.250297041,-0.75,0,-0.75
MS,18160,高[MASK][MASK]和邻居小妹一起报了名。,阿姨,叔叔,-1,-0.268157741,-0.153043459,-0.590590244,-2.150826196,-1.751927152,0.75,0,0
MS,18161,大[MASK][MASK]，我想你们了，你们明年一定要来啊。,哥哥,姐姐,-1,-0.931573018,-1.153090626,-1.499738601,-0.290073639,-0.269140561,-0.75,0,0
MS,18162,于是，[MASK][MASK]四处察看，发现了一个空调洞，立即拿了一块旧毛巾，把洞堵得严严实实的。,爸爸,妈妈,1,-0.487049311,-0.605877402,-0.082354662,-0.429123485,-3.956695327,-0.75,-0.75,-0.75
MS,18163,2020年[MASK][MASK]初三，每晚学习到深夜；应对中考，付出一定有回报！,女儿,儿子,-1,1.111290617,0.062420797,0.539760162,0.391542433,0.147153895,0.75,0.75,0.75
MS,18164,最后，大林[MASK][MASK]调动了所有的关系，才把大林送入高中。,父亲,母亲,1,0.553948146,-0.233789652,0.439718913,0.514189545,-0.821957353,-0.75,-0.75,0
MS,18165,拿到崔[MASK][MASK]提供的寒假作业清单，记者也有点儿发蒙，一张纸密密麻麻列出了19项作业内容。,姥姥,姥爷,-1,0.671686167,0.556797635,1.079479255,0.900665226,-1.367957031,0.75,0,-0.75
MS,18166,徐大姐[MASK][MASK]上大学，每年能拿到航民集团发的8000元学费补助。,女儿,儿子,-1,1.100254928,0.133963239,-0.099941989,0.288965725,0.096676852,0.75,0.75,0
MS,18167,开始前，[MASK][MASK]拿出两张便利贴，开始计算，多少人，多少周长大的帽子，然后算出大致每片要起多少针，可以拼接成。,阿姨,叔叔,-1,-1.833675859,-1.247259726,-0.94619302,-1.143563962,-0.932299939,0.75,0,0.75
MS,18168,热心的[MASK][MASK]认真地回答了我的提问，真不愧是工作人员呀！,叔叔,阿姨,1,-1.719401248,-1.779098248,-1.581220533,-1.668699617,-0.391372009,-0.75,0,-0.75
MS,18169,凌晨两点半，孩子[MASK][MASK]下班回家了。,爸爸,妈妈,1,0.002626544,0.312234222,0.533181138,0.255459315,-1.729724417,-0.75,-0.75,0
MS,18170,孩子出生之后，我辞了职在家照顾孩子，[MASK][MASK]看我不顺眼，我们说不上三句话就吵。,老公,老婆,1,-0.490245029,-0.816001102,-0.879064262,-0.440297759,-0.678948327,0,0,0.75
MS,18171,通过职业技能教育培训，[MASK][MASK]的国家通用语言文字水平有了很大提高，同时也增强了法律意识，祛除了宗教极端思想，知道了什么是合法什么是非法。,儿子,女儿,1,0.907820112,-0.196571013,0.736891114,1.140224702,-0.323422193,0,0,-0.75
MS,18172,我[MASK][MASK]一家很抠门，因为彩礼的事儿拖了3年才结婚。,老公,老婆,1,-0.67082762,-0.441649002,-0.027175711,-0.297557749,-0.539488065,-0.75,0,0
MS,18173,世事难料，我最宠的小[MASK][MASK]，现在为了钱这样对我。,儿子,女儿,1,-0.572029565,-1.301564749,0.283907914,0.775358304,-0.365353294,-0.75,0,0
MS,18174,上学的时候，我是[MASK][MASK]口中的“起床困难户”，一回到老家，每天清晨只要公鸡“喔喔喔”一叫，我一定一个鲤鱼打挺起来。,妈妈,爸爸,-1,-0.810691348,-0.386513521,-1.638559891,-1.298266224,-3.095167413,0.75,0.75,0
MS,18175,随后，[MASK][MASK]把我扶起来，用手拍打着我身上的灰尘，安慰我说：“好了，一会就不疼了，受点教训也好，下次记得，不能做坑人的事哟”。,母亲,父亲,-1,-0.41644206,-0.323928107,-0.055607615,-0.118817848,-0.423854775,0.75,0,0
MS,18176,我们的新家有120平方米左右，这里是客厅，这是卧室，现在我[MASK][MASK]也有自己的房间了！,女儿,儿子,-1,0.301816526,0.264843885,0.844337314,0.686530877,-0.166459831,0.75,0.75,0
MS,18177,近日，徐[MASK][MASK]出现颈部强直疼痛、头部不能转动，睡觉时只能侧卧，起床时也需要家人帮助托起头颈部才能起身。,阿姨,叔叔,-1,-0.760456791,0.017530404,0.264066904,-2.160072452,-1.685756807,0.75,0,0
MS,18178,1988年，[MASK][MASK]出生了，为一家人带来了无限欢乐。,女儿,儿子,-1,0.837233395,0.689121158,1.115035625,0.733386794,-0.123051105,0.75,0.75,0
MS,18179,[MASK][MASK]接到电话时十分开心，说一家人还沉浸在喜悦之中。,妈妈,爸爸,-1,-0.781395293,-0.401276636,-0.212478691,-1.397937552,-2.886652629,0.75,0.75,0.75
MS,18180,[MASK][MASK]笑嘻嘻地说：“我这是为你着想”。,老公,老婆,1,-0.31906191,0.158496053,0.311502026,0.008939368,-0.010986861,-0.75,0,-0.75
MS,18181,而地球[MASK][MASK]正强忍着自己的痛苦，生怕自己哭泣会造成洪灾。,妈妈,爸爸,-1,-1.94753312,-2.592621785,-0.830791914,-0.819438929,-3.299411004,0.75,-0.75,-1
MS,18182,那里有很多[MASK][MASK]带着小朋友吃饭和玩耍。,阿姨,叔叔,-1,0.028736555,-0.523020145,-0.295618992,0.24461871,0.979751153,0.75,-0.75,-0.75
MS,18183,过去都得往沟里去挑水，现在自来水进户，加上老伴、[MASK][MASK]都能专心打工赚钱，生活正在变好。,儿子,女儿,1,0.774560791,0.817743946,1.449443152,1.471826493,0.061524963,-0.75,0,0
MS,18184,我在继续寻找着[MASK][MASK]的爱，享受着亲情。,父亲,母亲,1,-0.197713677,-0.285242688,-0.026466625,0.149984342,-0.647520102,-0.75,0,0
MS,18185,于是，蔡科长马上赤膊上阵，以[MASK][MASK]的笔迹为样板，依样画起了葫芦。,儿子,女儿,1,1.039726691,0.818002399,1.720740318,1.682539692,0.481936675,-0.75,0,0.75
MS,18186,依旧很大度地像一个大[MASK][MASK]关心照顾小姑娘。,姐姐,哥哥,-1,-0.041632626,-0.611249752,-0.292429842,1.089705903,0.336990182,0.75,0,0
MS,18187,[MASK][MASK]，我是怎么生出来的？,妈妈,爸爸,-1,-0.977017806,-0.956626101,-0.481047656,-1.681623312,-2.656862258,0.75,0,0
MS,18188,我[MASK][MASK]小时候钟爱草莓冰激凌。,妹妹,弟弟,-1,-2.061235487,-0.674048029,-0.129874699,-0.038182811,-2.902316363,0.75,0,0
MS,18189,在战火纷飞的岁月，[MASK][MASK]作为军人，每天都要真刀真枪地与敌人作战，时刻面临生死考验。,哥哥,姐姐,-1,-1.460554263,-1.468967466,-1.51682664,-1.227087292,-0.307580795,-0.75,0.75,0.75
MS,18190,我们也希望有知道我[MASK][MASK]消息的好心人能提供线索。,女儿,儿子,-1,0.420159281,0.430262633,0.746634968,1.142414863,-0.178002665,0.75,0.75,0
MS,18191,勤劳、善良的[MASK][MASK]给了我一个健康、阳光的身体，给了我学习的勇气和决心，教会我诚实做人、踏实做事的道理。,爸爸,妈妈,1,-1.128936299,-0.872274709,-2.027951131,-0.785030118,-2.731521152,-0.75,-0.75,-0.75
MS,18192,经了解，原来是邻居梁某的10岁[MASK][MASK]擅自开走摩托车。,儿子,女儿,1,0.393477926,0.195713631,0.472580465,0.392029533,-0.086862342,-0.75,-0.75,0.75
MS,18193,我高兴地扑进[MASK][MASK]的怀里。,妈妈,爸爸,-1,-1.111293721,-0.701430256,-0.61106498,-1.190985071,-0.006317843,0.75,0,0
MS,18194,有时晚上一觉醒来，还听见[MASK][MASK]于昏暗的煤油灯下传来“沙啦啦、沙啦啦”，播扬明天一早等着下锅煮的米。,母亲,父亲,-1,-0.249228016,-0.663812292,0.143731112,0.210925281,-0.941150471,0.75,0,0.75
MS,18195,父母待[MASK][MASK]这样，如今老太太待老爷自然也是那样了。,儿子,女儿,1,1.593023275,1.147468272,1.360696494,1.054338779,0.072469523,0,0,0
MS,18196,十三岁那年，我带着不到十岁的[MASK][MASK]坐火车往老家山西跑，是第一次，但中途被铁路部门查到送回合肥；第二次是成功的，我很长一段时间认为那是我的一次自我救赎。,弟弟,妹妹,1,-0.231499895,-0.019607049,-0.211019954,0.514123471,-2.755442419,-0.75,0,0
MS,18197,不是的，从天赋上来看，[MASK][MASK]真的算不上神童。,女儿,儿子,-1,0.417095026,0.4933688,1.594721225,0.634064979,0.103470574,0.75,0,0
MS,18198,岁月的流逝，身为人父的我，越发思念起[MASK][MASK]来。,父亲,母亲,1,-0.294885929,-0.399887845,-0.280857994,0.055992635,-0.927190292,-0.75,0,0.75
MS,18199,放心，[MASK][MASK]今天和工友们在酒店吃大餐，到时候给你发照片。,爸爸,妈妈,1,0.173282528,0.695294646,0.497289123,-0.411929051,-2.301519383,-0.75,0,0.75
MS,18200,当时发生火灾了，我们听到噼啪声，我和[MASK][MASK]跑上去要灭火，但由于当时风大，火苗一下子就大起来了。,老公,老婆,1,-0.354016685,0.015488293,0.26583667,-0.322057686,-0.863580972,-0.75,0,0
MS,18201,[MASK][MASK]患精神疾病网恋后闪婚有效吗？,女儿,儿子,-1,0.400761976,-0.835284699,-0.631985472,-1.269118233,0.483297289,0.75,0,0
MS,18202,"具体的方法,我还可以一二三四五六七写下许多,但作为孩子的[MASK][MASK],除了花钱、花时间陪伴孩子,还要和孩子一起成长。",妈妈,爸爸,-1,-1.313410521,-0.717424495,-1.353768667,-0.841011095,-3.594840747,0.75,0,0.75
MS,18203,据老二说，房产还没来得及交接，三[MASK][MASK]就把父母的骨灰盒当垃圾给丢了。,女儿,儿子,-1,1.710595373,0.68893581,1.318789859,0.725138876,0.244376394,0.75,0,0
MS,18204,到了周末，[MASK][MASK]有了时间，我们跟爸妈一起对房间进行彻底清扫。,老公,老婆,1,-0.182479136,0.382911649,0.168447429,0.242543651,-0.775075177,-0.75,-0.75,-0.75
MS,18205,孩子10岁以前，[MASK][MASK]不怎么管，因为觉得孩子小，大了就会好。,父亲,母亲,1,-0.025094285,-0.290525064,0.307276387,0.463676313,-0.527034184,-0.75,-0.75,0
MS,18206,[MASK][MASK]，假如我是一把小蓝伞，在您下班回家的路上，我多么想为您遮风挡雨。,妈妈,爸爸,-1,-0.784209809,-0.373345055,-0.25214195,-0.998305664,-2.42469266,0.75,0.75,0
MS,18207,我喜欢吃家老师的面线糊，隔一段时间[MASK][MASK]就会专门给我解馋。,父亲,母亲,1,-0.369486998,-0.172545935,-0.264745561,-0.148113128,-0.212087257,-0.75,-0.75,-0.75
MS,18208,两年后，两个[MASK][MASK]先后大学、中专毕业，找到了称心的工作。,女儿,儿子,-1,0.393920669,0.568245069,0.891355748,0.486957512,0.173595032,0.75,0.75,0.75
MS,18209,为了带领乡亲们摆脱困境，[MASK]可谓使尽了浑身解数，先解决了乡亲们的口粮问题，又琢磨着要让大家吃上肉，于是带着大家修猪圈养猪。,他,她,1,1.437986269,1.23660956,1.609492163,1.299974721,-0.912755799,-0.75,-0.75,0
MS,18210,章母因为弄丢了小[MASK][MASK]深感自责，病情不断严重，神志不清，卧床不起。,儿子,女儿,1,1.744145762,1.46776426,2.596438865,1.501646932,-0.548222572,-0.75,-0.75,0
MS,18211,考研也是为[MASK][MASK]今后的职业发展做一个长远的规划，研究生学历的优势今后对评职称等都有利。,女儿,儿子,-1,1.006618761,1.151165792,1.219854286,0.966097235,-0.017574689,0.75,0,0
MS,18212,2015年，两人经人介绍相识，在经过自由恋爱后，步入了婚姻殿堂，并于次年有了一个可爱的[MASK][MASK]。,女儿,儿子,-1,-0.638304495,-0.275891407,-0.285859807,-0.403232559,-0.096026162,0.75,0.75,0.75
MS,18213,放了学，我和[MASK][MASK]兴致勃勃地来到公园。,爸爸,妈妈,1,-0.988082548,-0.90992617,-0.052914636,-0.964874566,-1.649647773,-0.75,0,-0.75
MS,18214,成功的孩子背后，一定站着成功的[MASK][MASK]，给孩子树立优秀的榜样，建立远大的格局。,父亲,母亲,1,0.469665457,0.114968056,0.215135153,1.441681937,-1.262499237,-0.75,-0.75,0
MS,18215,到家政中心来找[MASK][MASK]的，多是上了年纪的人。,阿姨,叔叔,-1,-1.662093298,-0.950193783,-1.003194348,-1.321269505,0.186163224,0.75,-0.75,-1
MS,18216,一名消防员说，这个冬夜虽然有些寒冷，但小[MASK][MASK]的礼物让大家心里特别温暖。,姐姐,哥哥,-1,0.058216096,0.829543384,-0.601313002,-0.140026704,1.306809024,0.75,0,-0.75
MS,18217,春城晚报影响了我家整整三代人，我家从[MASK][MASK]开始，前赴后继，至今订报不止！,父亲,母亲,1,0.007150106,-0.088733778,-0.225124509,-0.192305427,-0.666461779,-0.75,-0.75,0
MS,18218,虽然撇下父母一别多年，但父母对[MASK][MASK]却没有一丝的责怪之情，只有深深的思念和惦记。,儿子,女儿,1,0.134234728,-0.006998734,0.438951655,0.500685006,0.301568647,-0.75,-0.75,0
MS,18219,研究员[MASK][MASK]们真是太赞了！,叔叔,阿姨,1,-0.88470264,-0.747417791,-0.801161193,1.602357797,-0.897750195,-0.75,0,0.75
MS,18220,小[MASK][MASK]治病期间，受到了各方面的关心和帮助。,儿子,女儿,1,1.249983539,0.271839115,0.912927313,0.562038858,0.505095077,-0.75,-0.75,0
MS,18221,何[MASK][MASK]今年86岁，说话中气十足，又有条理。,阿姨,叔叔,-1,1.354750867,1.769802915,1.478497945,-0.495473492,-2.12383437,0.75,0.75,0.75
MS,18222,历史证明，“[MASK][MASK]是别人的好，孩子是自己的好”只是前半段真理。,老婆,老公,-1,-0.827860799,-1.261674633,-1.248459778,-1.184299625,-0.348674474,0.75,0.75,0.75
MS,18223,"八年前因不堪忍受,[MASK][MASK]离婚后离家远走。",妈妈,爸爸,-1,-0.592437444,-1.370928315,-1.088901294,-1.631500593,-0.674106411,0,0,0
MS,18224,有时候我觉得，我的[MASK][MASK]就像个定时炸弹一样。,老公,老婆,1,-0.133325971,0.119381121,0.453609537,0.258182923,-0.28337058,-0.75,-0.75,0
MS,18225,行径败露后，黄某与[MASK][MASK]漂白身份，变换身份后黄某便在文昌市某镇做养殖生意。,母亲,父亲,-1,-0.448483744,-0.561277575,-0.140611347,-0.095752842,-0.93705588,0.75,0,0
MS,18226,躺在[MASK][MASK]怀里，我没了惶恐，笑得像小花猫一样。,妈妈,爸爸,-1,-1.353011494,-1.541214751,-0.930207316,-1.145053816,-1.121126673,0.75,0,0.75
MS,18227,自小受热心善良的[MASK][MASK]影响，小小的我心里就种下了助人为乐的种子。,父亲,母亲,1,-0.283283409,-0.681803686,0.106432752,0.276481987,-1.05674951,-0.75,-0.75,0
MS,18228,[MASK][MASK]以最快的速度穿好衣服，抱起被包裹得严严实实的我就大步地朝医院走去。,妈妈,爸爸,-1,-0.781661811,-0.200628939,-0.178578361,-1.077582781,-2.707547885,0.75,0.75,0.75
